blockSizeMb,bps
0.6420626700000001,3.0
0.639896,3.0
0.63550143,3.07
0.63981122,3.07
0.6420626700000001,3.0
0.64777725,2.93
0.6512488399999999,2.93
0.65501589,2.93
0.6578965699999999,2.93
0.6612024,2.87
0.65623464,2.93
0.6544988399999999,2.93
0.65520055,2.93
0.65704714,2.93
0.65553293,2.93
0.65808123,2.93
0.671746,2.93
0.68343052,2.8
0.67940671,2.8
0.68104251,2.87
0.6772634399999999,2.87
0.6778680899999999,2.87
0.6092371999999999,3.0
0.60486776,3.0
0.6137872,3.0
0.62570387,3.0
0.63385348,2.93
0.63496143,2.93
0.6403904100000001,2.93
0.6456347299999999,2.93
0.6425324499999999,2.93
0.6464841600000001,2.93
0.65239325,2.93
0.66683359,2.93
0.67839667,2.87
0.69093598,2.8
0.7099131700000001,2.73
0.8230420500000001,2.53
0.8486953199999999,2.47
0.86011058,2.4
0.8760317099999999,2.33
0.8805585,2.4
0.89715671,2.33
0.90458529,2.33
0.90890041,2.27
0.90583886,2.33
0.8895424300000001,2.33
0.8787078100000001,2.4
0.8726424300000001,2.33
0.8633605799999999,2.4
0.86020208,2.47
0.847246,2.47
0.82235784,2.53
0.8087876700000001,2.6
0.80282933,2.6
0.79894288,2.67
0.7882585,2.67
0.776071,2.67
0.7801335,2.67
0.7807399,2.73
0.78326162,2.67
0.78220538,2.67
0.77603038,2.67
0.76865149,2.73
0.7649258800000001,2.73
0.76207222,2.73
0.76952344,2.73
0.77055393,2.73
0.77606307,2.73
0.7726941700000001,2.73
0.76191368,2.73
0.7628649000000001,2.73
0.77162405,2.73
0.76108137,2.73
0.76725538,2.67
0.78683665,2.67
0.79749603,2.6
0.82111774,2.53
0.83300589,2.53
0.83296313,2.53
0.83078221,2.53
0.81732936,2.6
0.79924603,2.6
0.72256738,2.67
0.7164528299999999,2.73
0.71510527,2.73
0.7230321,2.73
0.72739185,2.73
0.7365077099999999,2.73
0.73983698,2.73
0.7289772,2.73
0.73871871,2.8
0.7250681899999999,2.87
0.7306711,2.8
0.73589431,2.8
0.7416591899999999,2.8
0.7520839,2.73
0.7978455,2.67
0.87816379,2.53
0.8970223399999999,2.53
0.92485078,2.47
0.93866391,2.33
0.96902826,2.33
0.9811652399999999,2.27
0.9924924399999999,2.27
1.00152553,2.27
1.00713627,2.2
1.03792972,2.13
1.04387112,2.2
1.05758206,2.13
1.06017191,2.13
1.0560586200000002,2.13
1.01201124,2.2
1.03426885,2.2
1.05285941,2.13
1.02845821,2.2
1.0291505,2.27
0.99019824,2.27
0.99124971,2.27
0.98216746,2.33
0.9726496,2.33
0.97599246,2.33
0.96555506,2.4
0.95370674,2.33
0.941812,2.4
0.94423531,2.33
0.95345783,2.4
0.95445089,2.4
0.93233281,2.4
0.9295341899999999,2.4
0.93305503,2.4
0.9428953299999999,2.4
0.9567710300000001,2.33
0.9654996,2.33
